_repeat,burstiness_x,dataset-name,dataset-path,end_time_exc,hf-output-len,id,num-prompts,request_rate_x,seed,start_time_exc,date,endpoint_type,backend,label,model_id,tokenizer_id,num_prompts,request_rate_y,burstiness_y,max_concurrency,duration,completed,total_input_tokens,total_output_tokens,request_throughput,request_goodput,output_throughput,total_token_throughput,max_output_tokens_per_s,max_concurrent_requests,mean_ttft_ms,median_ttft_ms,std_ttft_ms,p10_ttft_ms,p30_ttft_ms,p50_ttft_ms,p70_ttft_ms,p90_ttft_ms,mean_tpot_ms,median_tpot_ms,std_tpot_ms,p10_tpot_ms,p30_tpot_ms,p50_tpot_ms,p70_tpot_ms,p90_tpot_ms,mean_itl_ms,median_itl_ms,std_itl_ms,p10_itl_ms,p30_itl_ms,p50_itl_ms,p70_itl_ms,p90_itl_ms,mean_e2el_ms,median_e2el_ms,std_e2el_ms,p10_e2el_ms,p30_e2el_ms,p50_e2el_ms,p70_e2el_ms,p90_e2el_ms,start_time_vllm,end_time_vllm,start_time,end_time,run_completed,execution_time_seconds,path_run,peak_power[W],mean_power[W]
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:41:52.015074,256,000001,1000,10,0,2025-11-30 15:39:40.303018,20251130-154138,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,10.0,100000.0,,104.12326938798651,1000.0,173622.0,159167.0,9.604001160141996,,1528.6400526563211,3196.1059420824945,1980.0,50.0,40.42970882449299,40.71595350978896,6.0770705182206015,32.0287796726916,36.26755891018547,40.71595350978896,44.56501481472514,47.669944702647626,19.800893996797747,19.844494473435578,0.32083520225130086,19.61001103126285,19.757753798815095,19.844494473435578,19.931091217444056,20.046776593852435,19.80443162114701,18.954361032228917,2.2559206876218867,18.658367602620274,18.816707003861666,18.954361032228917,19.125529972370714,23.215128015726805,3172.8371236373205,3013.7178865261376,1502.864160298071,1219.825622526696,2087.352712615393,3013.7178865261376,4414.4728237821255,5114.628401375376,2025-11-30 15:41:38,2025-11-30 15:43:22.123269388,2025-11-30 15:39:40.303018,2025-11-30 15:41:52.015074,True,118.9,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000000.parquet,2351.683114425853,2085.3064056821713
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:43:18.318080,256,000002,1000,20,0,2025-11-30 15:42:12.017302,20251130-154318,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,20.0,100000.0,,54.52218405000167,1000.0,173622.0,159210.0,18.34115814368169,,2920.0957880555616,6104.524347277864,3414.0,97.0,40.414001522178296,40.4713400057517,6.31407123183314,31.88370006973855,36.51043721474707,40.4713400057517,44.34258998953737,48.9387305919081,21.067808141259917,21.20199308022735,0.5197850346911771,20.562841154009348,21.079342476509282,21.20199308022735,21.289511917440784,21.463056388894465,21.069282603728304,20.995833474444225,0.9882459744426407,20.08796810405329,20.623480720678344,20.995833474444225,21.66393828811124,22.245394974015653,3373.785087277065,3199.4474820094183,1594.724937629919,1322.856532968581,2226.7466699879146,3199.4474820094183,4716.791179095161,5457.068535714643,2025-11-30 15:43:18,2025-11-30 15:44:12.522184050,2025-11-30 15:42:12.017302,2025-11-30 15:43:18.318080,True,55.99999999999999,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000001.parquet,2348.55150526828,2265.948934949072
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:44:27.872271,256,000003,1000,30,0,2025-11-30 15:43:38.320088,20251130-154427,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,30.0,100000.0,,38.1597875180305,1000.0,173622.0,159280.0,26.205596651383345,,4174.0274346323395,8723.895536438818,5100.0,149.0,43.55209326458862,43.5374575026799,6.9452933838792,34.72980537917465,39.074232772691175,43.5374575026799,47.975070629036054,52.95299683348276,22.666436051541282,22.892514663412424,0.7736531415731424,21.730205691746562,22.771035347602336,22.892514663412424,23.0397474254421,23.22699796618419,22.661699980419925,22.811320988694206,1.2200400525687305,21.41255186870694,22.30587399099022,22.811320988694206,23.272065987112,23.858890956034884,3630.4458534234436,3447.6582314819098,1725.3717912440095,1418.004993326031,2381.898302288027,3447.6582314819098,5089.885571890045,5892.459001112729,2025-11-30 15:44:27,2025-11-30 15:45:05.159787518,2025-11-30 15:43:38.320088,2025-11-30 15:44:27.872271,True,39.599999999999994,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000002.parquet,2601.3193125669254,2446.7397651216697
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:45:29.534129,256,000004,1000,40,0,2025-11-30 15:44:47.874236,20251130-154529,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,40.0,100000.0,,30.162391635007225,1000.0,173622.0,159219.0,33.15386963013155,,5278.725968639916,11034.967121562617,6678.0,219.0,49.61206919810502,49.659598007565364,8.826110090353703,38.80532750627026,44.22677988768555,49.659598007565364,54.91900521446951,61.87943609547801,25.385688131331673,26.123959132537262,1.5310899743674777,22.921618382816256,25.518702604865467,26.123959132537262,26.240345286100077,26.451103972790335,25.369860709304717,25.976368982810527,1.9829874556907072,22.431515029165894,25.34941399935633,25.976368982810527,26.40561399748549,26.95855119964108,4063.605949319491,3862.957308505429,1935.112772400912,1581.6659382951912,2657.485954102594,3862.957308505429,5632.415750523796,6729.245408374118,2025-11-30 15:45:29,2025-11-30 15:45:59.162391635,2025-11-30 15:44:47.874236,2025-11-30 15:45:29.534129,True,31.6,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000003.parquet,2769.148345455785,2540.2555848467346
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:46:26.631815,256,000005,1000,50,0,2025-11-30 15:45:49.536079,20251130-154626,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,50.0,100000.0,,25.619327868975233,1000.0,173622.0,159306.0,39.03303026192934,,6218.195918906916,12995.18869904361,7923.0,303.0,56.912395749182906,56.99809250654653,11.718542300052906,41.94695933838375,50.06086366483942,56.99809250654653,64.34299678658135,72.54616621648893,28.957066957541684,30.39582913956254,2.7805479446504497,24.57535111527633,28.21178774952634,30.39582913956254,30.995340539773906,31.164633642096902,28.90877589482357,30.39965548668988,3.475122913358035,23.062949505401775,28.3118280058261,30.39965548668988,31.030468991957605,31.86347399605438,4633.344961906958,4481.867765513016,2221.5908931289214,1762.4701799068134,3039.9365611199755,4481.867765513016,6271.162947639823,7832.867683423683,2025-11-30 15:46:26,2025-11-30 15:46:51.619327869,2025-11-30 15:45:49.536079,2025-11-30 15:46:26.631815,True,27.1,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000004.parquet,2829.527007270171,2595.6869886074314
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:47:21.561761,256,000006,1000,60,0,2025-11-30 15:46:46.633809,20251130-154721,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,60.0,100000.0,,23.272278505959548,1000.0,173622.0,159311.0,42.969578580108546,,6845.526533175673,14305.99070541128,8959.0,427.0,68.38944116671337,68.96120400051586,20.395845057475885,41.06846106587909,57.20070229726843,68.96120400051586,79.5173370745033,94.37821351457387,35.10572710812833,36.49055708809859,5.667433369678732,26.468316018878134,32.222123265221256,36.49055708809859,39.42451559888272,41.43444167376389,34.94218479561363,36.97070898488164,7.776930505165365,24.194380966946483,30.8353069704026,36.97070898488164,39.87619397230446,42.37304598791525,5600.121554628015,5407.353188988054,2725.347138452204,2021.4882441970988,3717.8640016936697,5407.353188988054,7430.874038900946,9547.40203039837,2025-11-30 15:47:21,2025-11-30 15:47:44.272278506,2025-11-30 15:46:46.633809,2025-11-30 15:47:21.561761,True,24.800000000000004,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000005.parquet,2851.770121612756,2604.657978483302
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:48:15.708104,256,000007,1000,70,0,2025-11-30 15:47:41.563698,20251130-154815,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,70.0,100000.0,,22.122115326987114,1000.0,173622.0,158921.0,45.20363379446288,,7183.806686249835,15032.15199291207,9145.0,565.0,79.9976413216209,78.34635049221106,29.451531527099572,42.26877957698889,61.15864441962913,78.34635049221106,95.99243970005772,121.28252268885264,41.93154944788365,43.493978937556065,8.908977206349947,28.769387885914252,37.33208997499015,43.493978937556065,47.294228374843904,52.97116718855191,41.531438447685645,40.8887550001964,12.113604229743855,25.52433597156778,33.859922958072275,40.8887550001964,49.031420960091054,59.301414992660284,6638.683838925848,6545.307070482522,3237.010878205793,2172.2386224137153,4485.624654893762,6545.307070482522,8766.282475518528,11209.559331001947,2025-11-30 15:48:15,2025-11-30 15:48:37.122115327,2025-11-30 15:47:41.563698,2025-11-30 15:48:15.708104,True,23.6,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000006.parquet,2847.00227849709,2621.5323007623692
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:49:08.593141,256,000008,1000,80,0,2025-11-30 15:48:35.710211,20251130-154908,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,80.0,100000.0,,21.691969337000046,1000.0,173622.0,159604.0,46.10000984531624,,7357.745971351852,15361.721880715348,9279.0,673.0,90.33880819822662,86.39762250822969,38.8719026046065,41.93099682452157,62.58720820769667,86.39762250822969,113.09276888496242,144.85924399923533,48.673723344514336,49.927221256874354,11.886372204081406,31.56547563928818,43.03925822560285,49.927221256874354,55.27473422845755,63.86538720526724,47.94788078877179,46.022852504393086,17.22190144224025,26.08180357492529,35.97715797950514,46.022852504393086,59.7857249667868,71.84955298434943,7695.064401630778,7837.610550021054,3686.450974912155,2436.4052952907514,5267.808708210941,7837.610550021054,10246.254647290332,12704.487931326732,2025-11-30 15:49:08,2025-11-30 15:49:29.691969337,2025-11-30 15:48:35.710211,2025-11-30 15:49:08.593141,True,23.199999999999996,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000007.parquet,2838.866040702743,2615.302785287111
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:50:01.193531,256,000009,1000,90,0,2025-11-30 15:49:28.595002,20251130-155000,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,90.0,100000.0,,21.23544631700497,1000.0,173622.0,159351.0,47.09107522732958,,7504.0099285501965,15680.056591669612,9345.0,738.0,96.4759310336085,91.24297599191777,43.62754555920619,42.79941780841909,65.26416179258376,91.24297599191777,120.67861100658773,159.22228741110303,53.26352366092357,54.2199326313886,13.232093203899593,34.217907623318496,47.67414325409671,54.2199326313886,60.6007058629348,70.53595245491053,52.343194758113704,50.04889698466286,19.308790063087738,27.021214016713202,38.23538305005059,50.04889698466286,67.79342499794438,76.14589802687988,8385.073073214386,8664.604967518244,3944.308877259513,2567.891635809792,5896.424559992738,8664.604967518244,11207.04356667702,13551.877300819615,2025-11-30 15:50:00,2025-11-30 15:50:21.235446317,2025-11-30 15:49:28.595002,2025-11-30 15:50:01.193531,True,22.8,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000008.parquet,2833.0347149843483,2607.3742848664824
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:50:53.462148,256,000010,1000,100,0,2025-11-30 15:50:21.195443,20251130-155053,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,100.0,100000.0,,20.926663077028934,1000.0,173622.0,159357.0,47.78592727942821,,7615.022013467841,15911.710279576726,9464.0,789.0,100.5483523583971,94.03632750036195,47.275279896396285,43.51073727593757,65.60376888373865,94.03632750036195,127.09897070308216,167.5247966020834,56.99945580981708,57.43096635435169,14.129521505637694,37.445532895301554,51.438095380691536,57.43096635435169,64.83912056867791,75.86656224157481,55.876249734346004,54.209952999372035,21.131770645480376,27.341092191636562,39.98260201187804,54.209952999372035,73.86943582678214,83.39282998349518,8948.943548939249,9331.459925015224,4122.125281399359,2707.6323910790966,6473.682938807178,9331.459925015224,11921.237469901098,14229.36047258554,2025-11-30 15:50:53,2025-11-30 15:51:13.926663077,2025-11-30 15:50:21.195443,2025-11-30 15:50:53.462148,True,22.400000000000002,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000009.parquet,2825.646743839401,2612.4717530303965
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:51:44.325965,256,000011,1000,200,0,2025-11-30 15:51:13.464147,20251130-155144,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,200.0,100000.0,,19.534424143959768,1000.0,173622.0,159128.0,51.19168052410747,,8146.029738440174,17034.03169439676,9596.0,956.0,122.6305205465178,119.75053497008048,61.737221519863446,44.79633848532103,74.83393153524956,119.75053497008048,160.13210629462262,209.42599083064127,73.67362489025126,73.01309774437308,13.98281528990441,58.49695625135641,65.67511541650211,73.01309774437308,82.74694145621844,91.35080620697035,70.56951074763143,75.40945248911157,25.07863764796731,32.58690573275089,54.65821702964604,75.40945248911157,89.76442002458498,97.4160590034444,11281.646036850754,11948.548671003664,4482.866851150218,4577.063756721328,8720.051303686341,11948.548671003664,14915.599165757883,16600.667263986543,2025-11-30 15:51:44,2025-11-30 15:52:03.534424144,2025-11-30 15:51:13.464147,2025-11-30 15:51:44.325965,True,21.0,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000010.parquet,2828.457695737085,2607.90583387347
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:52:34.792160,256,000012,1000,300,0,2025-11-30 15:52:04.329819,20251130-155234,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,300.0,100000.0,,19.059851291007362,1000.0,173622.0,159186.0,52.466306516872486,,8351.901469194863,17461.2065392673,9771.0,981.0,132.31189024052583,128.78482299856842,67.71076903850962,46.19413370382972,79.16925440658815,128.78482299856842,174.7459795733448,226.8866132886615,79.06554943213999,78.55030078229755,13.282529246087622,64.10921935814542,68.11640624674308,78.55030078229755,88.51939663295869,96.30026741267947,74.81146831508988,79.63529750122689,25.494779009990022,38.2079670089297,59.650462499121204,79.63529750122689,93.76073599560186,101.82338050799444,11966.438746327942,12628.986766998423,4477.802192028581,5353.215429943521,9437.22655258607,12628.986766998423,15786.848767683841,17164.162920083618,2025-11-30 15:52:34,2025-11-30 15:52:53.059851291,2025-11-30 15:52:04.329819,2025-11-30 15:52:34.792160,True,20.599999999999998,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000011.parquet,2834.48118595909,2601.091033446296
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:53:25.139211,256,000013,1000,400,0,2025-11-30 15:52:54.794150,20251130-155324,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,400.0,100000.0,,18.73915484797908,1000.0,173622.0,159127.0,53.36419961905832,,8491.684992781893,17756.884059042037,9806.0,989.0,139.98652095365105,137.76759849861264,71.45769099487742,48.6482180946041,85.36426200298592,137.76759849861264,183.89404648914933,241.1923358158674,81.27178272211879,81.8818954804558,13.076369601238374,65.64325608313084,70.33369107199307,81.8818954804558,90.81342426007551,98.08275493734682,76.37705090728353,83.35677400464192,25.58192366470688,38.7415669974871,61.494351213332266,83.35677400464192,96.28409720025957,102.20680560451001,12217.2603819106,12839.369641529629,4465.043327749182,5894.306773121934,9640.998995729024,12839.369641529629,16170.239451882662,17360.81203110516,2025-11-30 15:53:24,2025-11-30 15:53:42.739154848,2025-11-30 15:52:54.794150,2025-11-30 15:53:25.139211,True,20.200000000000003,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000012.parquet,2831.386523971084,2600.3818166537985
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:54:15.329003,256,000014,1000,500,0,2025-11-30 15:53:45.141214,20251130-155415,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,500.0,100000.0,,18.55395915999543,1000.0,173622.0,158893.0,53.8968524926001,,8563.832583106707,17921.51190657692,9674.0,997.0,148.5948819119949,149.07915552612394,73.77395687658368,49.65111677884124,95.78299220302142,149.07915552612394,195.31922360765748,249.9683638161514,82.80310574312071,84.29329878482083,12.923774772628402,66.51616905103712,71.57872787818025,84.29329878482083,92.3497287913536,99.23809764747874,77.42578065423672,84.21011501923203,25.41007864456602,39.94852622272447,62.41226000711322,84.21011501923203,97.06182796508074,101.99044399196282,12373.58360044664,13012.622730486328,4459.774540742259,6108.117246965412,9808.047230396187,13012.622730486328,16305.301298224367,17496.256471722154,2025-11-30 15:54:15,2025-11-30 15:54:33.553959160,2025-11-30 15:53:45.141214,2025-11-30 15:54:15.329003,True,20.1,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000013.parquet,2823.3117894637912,2600.8479190811113
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:55:05.177726,256,000015,1000,600,0,2025-11-30 15:54:35.331087,20251130-155504,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,600.0,100000.0,,18.503823491977528,1000.0,173622.0,159399.0,54.04288472777302,,8614.381782722292,17997.4155149277,9670.0,997.0,157.8614606600604,155.57995403651148,77.87261844199351,54.30698840646073,103.02726056543177,155.57995403651148,206.05435090838,266.52562608942395,83.79480327623293,85.84174009470618,12.846672732297982,67.18604971218727,72.55446601386598,85.84174009470618,93.2765088823049,100.04930071817591,78.16436789037135,85.17454599495977,25.163196217090956,39.82621900504455,64.46436040569097,85.17454599495977,98.2143345871009,101.95092199137434,12539.019109800225,13145.146759488853,4484.205428116675,6205.758186633466,10054.539318860043,13145.146759488853,16501.42230167985,17622.082059364766,2025-11-30 15:55:04,2025-11-30 15:55:22.503823492,2025-11-30 15:54:35.331087,2025-11-30 15:55:05.177726,True,20.0,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000014.parquet,2829.1990782274206,2605.8179605099376
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:55:55.126355,256,000016,1000,700,0,2025-11-30 15:55:25.179720,20251130-155554,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,700.0,100000.0,,18.602814630954526,1000.0,173622.0,158978.0,53.755306379069644,,8545.911097531734,17879.014901678565,9813.0,999.0,266.6281701605185,271.79936197353527,143.4071877582118,59.30679360171781,214.99961139634252,271.79936197353527,322.14489649632014,461.7599433113355,86.3833199301028,88.37171453208164,14.308335058586449,68.19428984233288,74.15475652506655,88.37171453208164,96.59136266453545,103.18702820151405,79.73140050892547,87.4848224921152,28.804614257932695,40.021370409522206,64.43382810684852,87.4848224921152,98.77624996588565,101.89747600234114,12862.4352932779,13527.574105479289,4452.041833443939,6495.541409496218,10259.544771391666,13527.574105479289,16803.482086380245,17939.76205160725,2025-11-30 15:55:54,2025-11-30 15:56:12.602814631,2025-11-30 15:55:25.179720,2025-11-30 15:55:55.126355,True,20.200000000000003,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000015.parquet,2832.263499946621,2572.0258981932325
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:56:44.847990,256,000017,1000,800,0,2025-11-30 15:56:15.128621,20251130-155644,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,800.0,100000.0,,18.359466936963145,1000.0,173622.0,159397.0,54.467812351713675,,8682.005885426104,18138.816401555338,9890.0,999.0,180.3663733152789,175.82784101250581,82.07927883924071,69.13934310432523,125.97614611731842,175.82784101250581,231.19578061159697,294.3681191303767,84.97755842200957,87.16102389829317,13.087202770004557,67.7201845391092,73.32214820816048,87.16102389829317,95.22376875751294,101.11920110949944,78.8637493722026,86.28376398701221,25.322239407037202,40.73105200659484,64.43968502571806,86.28376398701221,98.66875702282414,101.97623602580279,12672.14761325228,13276.025935512735,4474.622256313249,6364.395592617803,10121.52237688424,13276.025935512735,16634.42009569262,17717.88991188514,2025-11-30 15:56:44,2025-11-30 15:57:02.359466937,2025-11-30 15:56:15.128621,2025-11-30 15:56:44.847990,True,19.900000000000002,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000016.parquet,2837.9045062799228,2608.311562934846
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:57:35.240658,256,000018,1000,900,0,2025-11-30 15:57:04.849935,20251130-155735,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,900.0,100000.0,,18.83313031902071,1000.0,173622.0,158880.0,53.09791750286143,,8436.197132854624,17655.16376553643,9690.0,999.0,189.0959339888068,194.07969151507132,86.81761943458707,68.63891731481999,129.8942593857646,194.07969151507132,242.0842127292417,307.01149749802426,88.10792826803556,91.17947642214433,13.453467431851664,69.97360933795754,76.09531478521448,91.17947642214433,99.62270690794327,103.9908859850293,81.9146848695586,86.31995500763878,44.010861330266565,40.20735896192491,64.74243369884789,86.31995500763878,98.61092570936307,102.04714799765497,13121.786317205522,13854.491270001745,4622.304657566021,6365.315746999113,10654.834970901718,13854.491270001745,17167.88966609747,18249.031066033058,2025-11-30 15:57:35,2025-11-30 15:57:53.833130319,2025-11-30 15:57:04.849935,2025-11-30 15:57:35.240658,True,20.4,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000017.parquet,2825.0696569402166,2550.3295495039324
0,100000,hf,likaixin/InstructCoder,2025-11-30 15:58:24.643304,256,000019,1000,1000,0,2025-11-30 15:57:55.242603,20251130-155824,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,1000.0,100000.0,,18.260743573016953,1000.0,173622.0,159020.0,54.76228259826469,,8708.298178776051,18216.235208051963,9643.0,999.0,216.39485968038207,214.4775810011197,101.98846478503215,76.71287909615786,145.67764848470688,214.4775810011197,293.6950591276399,354.28350123693235,85.38914145101191,87.66697046848799,13.241571770965495,68.04107403387503,73.62278650960174,87.66697046848799,95.86928159256286,101.60436525882486,79.12433025856085,86.10002748901024,25.535995757882045,40.74855687795207,65.62603728962131,86.10002748901024,98.58231699327007,102.04279302270152,12719.621467481833,13340.20624801633,4475.976028745301,6350.369871291332,10182.343250996199,13340.20624801633,16614.842782513006,17744.696598895825,2025-11-30 15:58:24,2025-11-30 15:58:42.260743573,2025-11-30 15:57:55.242603,2025-11-30 15:58:24.643304,True,19.8,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000018.parquet,2833.242449135573,2610.181565808529
0,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 16:00:43.306337,256,000020,1000,10,0,2025-11-30 15:58:44.645387,20251130-160043,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,10.0,100000.0,,104.46877770300489,1000.0,120104.0,205251.0,9.572237964178234,,1964.7114143855467,3114.3754828352094,2326.0,58.0,38.967932042258326,39.37474900158122,5.62930974236521,30.572165525518358,35.50124103203416,39.37474900158122,42.781640286557376,46.06646010070108,19.72007572528007,19.753742286268917,0.24789357654894276,19.55772501176826,19.70620036906086,19.753742286268917,19.81590074105033,19.89821005808126,19.71878410437569,19.27862799493596,1.231123734437147,18.942790979053825,19.130555039737374,19.27862799493596,19.481135008390993,21.800543006975204,4066.549188219302,4903.0303484760225,1381.8347031584483,1710.5706064437982,3747.768086614087,4903.0303484760225,5068.805299396627,5100.4523743118625,2025-11-30 16:00:43,2025-11-30 16:02:27.468777703,2025-11-30 15:58:44.645387,2025-11-30 16:00:43.306337,True,108.7,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000019.parquet,2325.679698545099,2218.57178817755
0,100000,hf,mgoin/mlperf-inference-llama2-data,2025-11-30 16:02:11.622164,256,000021,1000,20,0,2025-11-30 16:01:03.308358,20251130-160211,vllm,vllm,,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,/projects/aiuserapps/jwillard/hf_models/Llama-3.1-70B-Instruct,1000.0,20.0,100000.0,,54.85105462395586,1000.0,120104.0,205165.0,18.23119002644037,,3740.4021017746386,5930.040948710232,4409.0,119.0,41.61847742233658,41.636404988821596,6.504129150869262,32.803558197338134,37.37412506598048,41.636404988821596,45.910431089578196,50.56407621013932,21.73538752256311,21.894025673828605,0.545424308749977,21.136905271961126,21.741821867002574,21.894025673828605,22.053629543989498,22.116757876755596,21.731197858731445,21.7180079780519,0.9375449351474249,20.853007037658244,21.36279600672424,21.7180079780519,22.281355783343315,22.795758571010083,4478.368377228093,5327.970793994609,1526.6101569145728,1892.5530828244518,4135.288534278516,5327.970793994609,5604.729494504863,5671.831426612334,2025-11-30 16:02:11,2025-11-30 16:03:05.851054624,2025-11-30 16:01:03.308358,2025-11-30 16:02:11.622164,True,58.99999999999999,/projects/aiuserapps/genai_power_dataset/01_aggregated_datasets/inference_online_finite_llama3_70b/results/000020.parquet,2481.967048752613,2344.800994716843
